,Course,Description,Image,Instructor,Link,Price,PrimaryCategory,PrimaryCategoryID,PrimarySubcategory,PrimarySubcategoryID,Rating
803,PMP EXAM PREP-Project Management Professional FULL TRAINING,PMP Certification (Project Management Professional) - Complete PMP Exam Prep - PMP Math Detailed Explanations - PMBOK,https://udemy-images.udemy.com/course/125_H/555696_6806_5.jpg,"Umer Waqar,PMP",/pmp-training-for-pmp-certification-pmp-exam/,$199.99,Business,268,Project Management,38,4.57
804,10X Effective Learning - Speed Reading & Memory Booster,"How to Learn Anything Fast: Advanced Speed Reading, Memory And Productivity Techniques To Skyrocket Your Learning!",https://udemy-images.udemy.com/course/125_H/571876_9f9e_4.jpg,Silviu Marisk,/learn-speed-reading-memory-techniques/,$199.99,Personal Development,296,Memory & Study Skills,172,4.44
805,"Complete DEVOPS with Docker, Jenkins, GIT, Vagrant and Maven","The Complete Devops Tutorial: Covering Docker Mastery, Jenkins Tutorial, GIT Tutorial, Vagrant and Maven Tutorial",https://udemy-images.udemy.com/course/125_H/1322294_c911_5.jpg,Joydip Ghosh Academy,/devops-docker-complete-guide-hands-on-with-practical/,$19.99,Development,288,Development Tools,362,4.1
806,Digital Art for Beginners,Learn the basics of drawing traditional and digital.,https://udemy-images.udemy.com/course/125_H/327666_82b2_2.jpg,Rich Graysonn,/digital-art-101-from-beginner-to-pro/,$149.99,Design,269,Graphic Design,110,4.5
807,"Learning Path: Automation with Ansible, Puppet, and Salt","Use popular automation tools for a scalable, reliable, and secure IT environment.",https://udemy-images.udemy.com/course/125_H/1220404_9e5d_4.jpg,Packt Publishing,/learning-path-automation-with-ansible-puppet-and-salt/,$199.99,IT & Software,294,Network & Security,134,4.32
808,Learn How to Make Trading Card Game Menus With Unity 3D,A full guide on menus and collection management in trading card games with Unity 3D.,https://udemy-images.udemy.com/course/125_H/1396126_88f2.jpg,Sandor Kiss,/learn-how-to-make-trading-card-game-menus-with-unity-3d/,$199.99,Development,288,Game Development,14,4.67
809,Ansible Advanced,"Learn and practice advanced topics in Ansible including Roles, Jinja2, Lookups, Filter. Learn to develop custom modules.",https://udemy-images.udemy.com/course/125_H/1313828_b0ab.jpg,Mumshad Mannambeth,/learn-ansible-advanced/,$154.99,IT & Software,294,Other,140,4.45
810,Google Analytics Training Course for Beginners,"Set Up Google Analytics Correctly, Track Marketing Analytics and Increase Traffic & Sales with Web Analytics!",https://udemy-images.udemy.com/course/125_H/613946_e110_10.jpg,Daragh Walsh,/google-analytics-insights/,$199.99,Business,268,Data & Analytics,44,4.42
811,"Double Your Assertiveness, Confidence & Communication Skills",Boost Your Assertiveness. Social skills. Communication Skills. Social Confidence. Charisma. Self Esteem. Social Dynamics,https://udemy-images.udemy.com/course/125_H/1347644_7ca0.jpg,Alain Wolf,/double-your-communication-assertiveness-30-minute-guide/,$199.99,Business,268,Management,30,4.36
812,Oracle Database 12c SQL Certified Associate 1Z0-071,Become Oracle SQL Certified ( OCA ) / Covers ORACLE university track 100%. All the presentations & scripts are attached,https://udemy-images.udemy.com/course/125_H/1312042_43a7_4.jpg,Khaled Alkhudari,/oracle-database-12c-sql-certified-associate-1z0-071/,$194.99,Development,288,Databases,16,4.55
813,The Complete Piano & Music Theory Beginners Course,"Learn all piano and music theory basics fast, and save big on months of initial private lessons. Finally learn keyboard!",https://udemy-images.udemy.com/course/125_H/953152_83bd_2.jpg,Musicians Inspired,/piano-lessons-music-theory-beginners-course/,$49.99,Music,278,Instruments,296,4.59
814,SharePoint 2013 Complete Training,A complete A-Z SharePoint 2013 guide for office workers,https://udemy-images.udemy.com/course/125_H/775346_ca40_5.jpg,Kyle Pew,/sharepoint-2013-complete-training/,$99.99,Office Productivity,292,Microsoft,96,4.41
815,English Vocabulary Launch: Upgrade your speaking,"Learn English vocabulary, speaking and listening skills and become more fluent learning from a native English teacher",https://udemy-images.udemy.com/course/125_H/1178016_3d97.jpg,Anthony Kelleher,/english-vocabulary-launch-upgrade-your-english-speaking-grammar/,$39.99,Language,279,English,254,4.6
816,Acumen Presents: Kim Scott on Radical Candor,Become a better leader by learning to give and solicit radically candid feedback from CEO coach Kim Scott.,https://udemy-images.udemy.com/course/125_H/1343726_54cf.jpg,+Acumen Courses,/acumen-presents-kim-scott-on-radical-candor/,$99.99,Business,268,Management,30,4.53
817,3-Step Writing System: Blogging & Writing Secrets [2018 NEW],Blogging & writing tips for beginners to pros. Become an expert blogger/freelance writer. Ultimate blog writing course!,https://udemy-images.udemy.com/course/125_H/1332152_0fde_2.jpg,Tyler Speegle,/3-step-writing-system/,$194.99,Business,268,Communications,28,4.34
818,"Become an SQL Developer:  Learn (SSRS, SSIS, SSAS,T-SQL,DW)","Learn SQL Developer Skills from Scratch(SSRS, SSIS, SSAS,T-SQL,Data Warehouse(DW))",https://udemy-images.udemy.com/course/125_H/1281336_dedb_3.jpg,Bluelime Learning Solutions,/become-an-sql-developer-learn-ssrs-ssis-ssast-sqldw/,$194.99,Development,288,Databases,16,4.02
819,iOS 11 and Xcode 9 - Complete Swift 4 & Objective-C Course,A Complete iOS 11 and Xcode 9 Course with Swift 4 & Objective-C,https://udemy-images.udemy.com/course/125_H/1242504_4da7.jpg,Aaron Caines,/ios-11-xcode-9-swift-4/,$199.99,Development,288,Mobile Apps,10,4.54
820,Complete Modern Amazon clone: Angular 5 and Node.js,"Use Angular 5 , Node.js , Stripe and Algolia to build a complete Amazon website!",https://udemy-images.udemy.com/course/125_H/1515336_184c_2.jpg,Arash Yahya,/build-amazon-clone-angular5-node/,$49.99,Development,288,Web Development,8,4.56
821,The complete React and Redux course: Build modern apps,"Take you coding to the next level with React, the most popular Javascript library.",https://udemy-images.udemy.com/course/125_H/1315256_850d.jpg,Coding Revolution,/the-complete-react-and-redux-course-build-modern-apps/,$29.99,Development,288,Web Development,8,4.57
822,Microsoft SQL Server 2012 Certification Training Exam 70-461,To Study And Pass The Microsoft 70-461 Exam and Gain Certification For MCSA or MCSE,https://udemy-images.udemy.com/course/125_H/128550_03ea_10.jpg,Infinite Skills,/microsoft-sql-server-2012-certification-70-461/,$49.99,Development,288,Databases,16,4.48
823,Management Skills: Essentials for The New Manager,"Management Skills Certification in Leading People, Teams & Process Improvement",https://udemy-images.udemy.com/course/125_H/988524_8235_6.jpg,Lawrence M. Miller,/the-new-manager-managing-people-teams-processes/,$124.99,Personal Development,296,Leadership,146,4.47
824,DevOps: Automate your infrastructure using Ansible and IaC,"Use Ansible tasks, modules and playbooks. Deploy, configure and manage your infrastructure w/ Infrastructure as code IaC",https://udemy-images.udemy.com/course/125_H/1366374_f2c2.jpg,TetraTutorials Team,/automate-your-infrastructure-using-ansible-and-iac/,$194.99,Development,288,Development Tools,362,4.47
825,CCNA Security 2018 210-260 Video Boot Camp With Chris Bryant,Join My CCNA Security Course While I'm Refreshing It And Get My CCNA 200-125 Course FREE!,https://udemy-images.udemy.com/course/125_H/27970_dbe6_6.jpg,Chris Bryant,/ccnasecurityvideobootcamp/,$19.99,IT & Software,294,IT Certification,132,4.52
826,Advanced Programming Paradigms (PLC IV),"Functional Block Diagrams, Sequential Function Charts, Instruction Lists, Ladder Diagrams and Structured Text",https://udemy-images.udemy.com/course/125_H/1052868_2433_3.jpg,Paul Lynn,/advanced-plc-programming/,$99.99,IT & Software,294,Hardware,136,4.7
827,Rest API Automation With Rest Assured - Novice To Ninja,"Join the ""Most Popular"" Rest API Automation Course With Basics To Advanced Level Framework Implementation From Scratch",https://udemy-images.udemy.com/course/125_H/1323780_d151_6.jpg,Lets Kode It,/rest-api-automation/,$199.99,Development,288,Software Testing,18,4.54
828,Online Japanese N3 Course(All 10 lessons),???????N3???? (JLPT N3 Level Intermediate Japanese Study Course),https://udemy-images.udemy.com/course/125_H/852788_51aa.jpg,Attain Corp.,/japanese-n3-course/,$149.99,Language,279,Japanese,262,4.58
829,Tech Explorations™ Make an Open Source Drone,A fun project in which you learn about drones by making one,https://udemy-images.udemy.com/course/125_H/1319358_4039_2.jpg,Dr. Peter Dalmaris,/make_a_drone/,$99.99,IT & Software,294,Hardware,136,4.62
830,Scrapy: Powerful Web Scraping & Crawling with Python,Python Scrapy Tutorial - Learn how to scrape websites and build a powerful web crawler using Scrapy and Python,https://udemy-images.udemy.com/course/125_H/1110366_8a46.jpg,GoTrained Academy,/scrapy-tutorial-web-scraping-with-python/,$99.99,Development,288,Programming Languages,12,4.48
831,"Copywriting - Become a Freelance Copywriter, your own boss",Build a successful freelance copywriting business - turn basic writing skills into a paycheck.,https://udemy-images.udemy.com/course/125_H/12248_0b1d_12.jpg,Len Smith,/how-to-become-a-copywriter-from-home/,$89.99,Marketing,290,Content Marketing,80,4.49
832,Kali Linux Hands-on Penetration Testing Labs,Comprehensive walkthroughs of penetration testing labs using Kali Linux,https://udemy-images.udemy.com/course/125_H/1386242_7843_4.jpg,"Jesse Kurrus, M.S., CEH, Security+, Linux+, Network+, OSCP",/kali-linux-hands-on-penetration-testing-labs/,$19.99,IT & Software,294,Network & Security,134,4.57
833,TensorFlow and the Google Cloud ML Engine for Deep Learning,"CNNs, RNNs and other neural networks for unsupervised and supervised deep learning",https://udemy-images.udemy.com/course/125_H/1474682_cc04_2.jpg,Loony Corn,/from-0-to-1-tensorflow-for-deep-learning/,$99.99,Development,288,Other Programming,22,4.55
834,SEO Training Course: Get Free Traffic to Your Site with SEO,"Rank #1 in Google with this SEO Training Course. Proven Keyword Research, On Page SEO & Link Building Strategies.",https://udemy-images.udemy.com/course/125_H/365176_1284_8.jpg,Daragh Walsh,/seo-roadmap/,$199.99,Marketing,290,Search Engine Optimization,64,4.47
835,The complete JavaScript developer: MEAN stack zero-to-hero,"Build full stack JavaScript apps with the MEAN stack, using Node.js, AngularJS 1.x, Express and MongoDB",https://udemy-images.udemy.com/course/125_H/687466_a08b.jpg,Full Stack Training Ltd,/the-complete-javascript-developer-mean-stack-zero-to-hero/,$74.99,Development,288,Web Development,8,4.46
836,REBT – The Modern Effective Therapy System,Heal yourself and achieve your full potential with this incredible therapy system,https://udemy-images.udemy.com/course/125_H/971482_a548.jpg,Libby Seery - Founder of Renaissance Life Therapies,/discover-rebt-the-modern-effective-therapy-system/,$199.99,Health & Fitness,276,Mental Health,232,4.72
837,Life Coaching: A Complete Guide,"Foundations of life coaching, including: processes, methodologies, tools, and industry best practices.",https://udemy-images.udemy.com/course/125_H/789146_6b10.jpg,Joeel & Natalie Rivera,/life-coaching-a-complete-guide/,$194.99,Personal Development,296,Personal Transformation,142,4.62
838,Outsource your idea | Launch your business for 1/4 the price,Got an idea? Make it a reality for a fraction of the price. The complete guide to launching your idea via outsourcing.,https://udemy-images.udemy.com/course/125_H/483166_3165_3.jpg,Evan Kimbrell,/outsource-your-idea-launch-your-business-for-14-the-price/,$194.99,Business,268,Entrepreneurship,26,4.47
839,Complete Guide to Elasticsearch,"Learn Elasticsearch from scratch and lay the foundation for learning the ELK stack (Elasticsearch, Logstash & Kibana).",https://udemy-images.udemy.com/course/125_H/693188_6360_3.jpg,Bo Andersen,/elasticsearch-complete-guide/,$124.99,Development,288,Software Engineering,20,4.32
840,"MySQL, SQL and Stored Procedures from Beginner to Advanced","A beginners' guide to MySQL queries, database design, transactions and stored procedures.",https://udemy-images.udemy.com/course/125_H/838406_d297_2.jpg,John Purcell,/mysql-and-sql-from-beginner-to-advanced/,$29.99,IT & Software,294,Other,140,4.43
841,The Complete PHP MySQL Professional Course with 5 Projects,Learn PHP MYSQL by building 5 Projects including PHP Regular Expressions & CMS | Become a Full Stack Back-End Developer.,https://udemy-images.udemy.com/course/125_H/1171966_8af1_6.jpg,Jazeb Akram,/the-complete-php-mysql-professional-course/,$199.99,Development,288,Web Development,8,4.41
842,Django Core | A Reference Guide to Core Django Concepts,Dive in deep to the core concepts behind the power Django framework written in Python. Using Django 1.10 with Python 3,https://udemy-images.udemy.com/course/125_H/993754_2b26_3.jpg,Justin Mitchel,/django-core/,$194.99,Development,288,Web Development,8,4.55
843,Elevate Your Photography - Learn Essentials of Great Photos,"Study 100 great photographs to learn their keys to success. An array of genres - landscape, travel, portrait, food..",https://udemy-images.udemy.com/course/125_H/1424894_e81c_6.jpg,El Gale,/elevate-your-photography/,$74.99,Photography,273,Photography Fundamentals,196,4.77
844,Hedge and Mutual Fund Careers: The Complete Guide,"Succeed as a Stock Picker or Financial Analyst by an Award Winning MBA Prof., worked @ Goldman, Hedge Funds & in VC",https://udemy-images.udemy.com/course/125_H/855172_9682_2.jpg,Chris Haroun,/hedge-fund-mutual-fund-careers-the-complete-guide-how-to-pick-stocks/,$199.99,Business,268,Finance,24,4.65
845,Sales Training: Practical Sales Techniques,"Sales Hacking: Essential sales skills, sales strategies and sales techniques to sell just about anything!",https://udemy-images.udemy.com/course/125_H/563478_2c35.jpg,Chris Croft,/master-successful-selling/,$104.99,Business,268,Sales,32,4.58
846,Marketing Analytics: The Full Marketing Research Masterclass,#1 Course on Marketing Analytics: Become a marketing analytics & strategy expert,https://udemy-images.udemy.com/course/125_H/1426286_665d.jpg,Business Hero,/marketing-analytics-the-full-marketing-research-masterclass/,$179.99,Marketing,290,Analytics & Automation,72,4.03
847,English Grammar Launch Advanced: Upgrade your speaking,"Learn English grammar, speaking and listening skills and become more fluent learning from a native English teacher",https://udemy-images.udemy.com/course/125_H/1104118_7809.jpg,Anthony Kelleher,/english-grammar-launch-advanced/,$39.99,Language,279,English,254,4.53
848,Docker from A to Z™: Swarm + Jenkins,"In this Docker complete training, you'll master Docker with Jenkins, DevOps and AWS.",https://udemy-images.udemy.com/course/125_H/1442430_7447_3.jpg,James Kayes-Smith,/a-practical-guide-to-docker-swarm-and-jenkins/,$19.99,Development,288,Development Tools,362,4.72
849,Algorithmic Trading In Forex: Create Your First Forex Robot!,Trading With Forex Robots: Learn MQL4 Programming By Doing! Create Your First Algorithmic Trading System in MetaTrader 4,https://udemy-images.udemy.com/course/125_H/258232_52db_5.jpg,Kirill Eremenko,/learn-mql4/,$184.99,Business,268,Finance,24,4.56
850,Git with GitHub Bootcamp & Integration with popular IDEs,"Master Git and Github in Eclipse, Android studio, IntelliJ and the command line.  Add valuable skills to your resume!",https://udemy-images.udemy.com/course/125_H/1001496_5d35.jpg,Bibhash Roy,/git-bootcamp-with-github-learn-step-by-step/,$184.99,Development,288,Development Tools,362,4.49
851,Crypto Trading 101: Buy Sell Trade Cryptocurrency for Profit,"Learn candlestick trading strategies, technical analysis, volume activity to trade bitcoin & cryptocurrency effectively",https://udemy-images.udemy.com/course/125_H/1493516_761c_4.jpg,Luca Moschini,/crypto-trading-101-how-trade-cryptocurrencies-for-profit/,$149.99,Business,268,Finance,24,4.33
852,Advanced C Programming: Pointers,"Master pointers, addresses and memory allocation in C",https://udemy-images.udemy.com/course/125_H/1176574_09de.jpg,Huw Collingbourne,/advanced-c-programming-pointers/,$94.99,Development,288,Programming Languages,12,4.64
853,"Learn PHP, MySQL, Object-Oriented Programming - 5 Projects","Build a secure login script, learn object-oriented programming, submit forms to MySQL and more.",https://udemy-images.udemy.com/course/125_H/1477230_5a2c_3.jpg,John Morris,/beginners-guide-to-php/,$99.99,Development,288,Web Development,8,4.68
854,Selenium Webdriver Complete Course - Build A Framework,The #1 Selenium WebDriver course in the world helps you to create a test automation framework with 0 prior knowledge!,https://udemy-images.udemy.com/course/125_H/541692_195e_7.jpg,Nikolay Advolodkin,/selenium-with-c/,$199.99,IT & Software,294,Other,140,4.66
855,Become an Algebra Master,"Learn everything from Pre-algebra, and Algebra I and II, then test your knowledge on 230+ quiz questions",https://udemy-images.udemy.com/course/125_H/218794_25b9_7.jpg,Krista King,/integralcalc-algebra/,$99.99,Academics,300,Math & Science,378,4.68
856,The Complete Android O App Development,"Learn how to make  online games, and apps like Twitter, PokÃ©mon ,Tic Tac Toy, and Find my phone using Android O",https://udemy-images.udemy.com/course/125_H/953976_4018_13.jpg,Hussein Al Rubaye,/android-tutorial-for-beginners/,$199.99,Development,288,Mobile Apps,10,4.66
857,"Ninja Writing: Writing Skills, Copywriting & Content Writing","Ninja Copywriting & Content Writing Skills For Business, Blogs, eBooks & Essays: Storytelling, Psychology & Persuasion",https://udemy-images.udemy.com/course/125_H/1410020_2232_3.jpg,Jean-Gabriel Paquette,/ninja-writing-writing-skills-copywriting-content-writing/,$184.99,Business,268,Communications,28,2.87
858,The Complete Guide To Creating Games In Unity Game Engine,Game Development Made Easy. Learn C# And How To Create 2D & 3D Games In Unity,https://udemy-images.udemy.com/course/125_H/1485210_5387.jpg,Awesome Tuts,/the-complete-guide-to-creating-games-in-unity-game-engine/,$194.99,Development,288,Game Development,14,4.76
859,"2018 Ebay Business - Powerseller Selling Secrets, SEO, Hacks","Learn Ebay Selling from +1,000,000 USD seller , Ebay business in 2018, become Ebay powerseller, Ebay SEO, Ebay hacks",https://udemy-images.udemy.com/course/125_H/1551394_df3f_3.jpg,David Weinstock,/2018-ebay-start-a-profitable-business-on-a-small-budget/,$49.99,Business,268,Entrepreneurship,26,4.83
860,Adobe Lightroom CC: Landscape Photography Masterclass,Master the editing of landscape photos in Adobe Lightroom Classic CC! ? all RAW files ? 11 Adobe Lightroom CC presets,https://udemy-images.udemy.com/course/125_H/1359352_0392_3.jpg,Fabian Roßhirt,/lightroom-cc-masterclass-landscape-photography-workflow/,$179.99,Photography,273,Landscape,200,4.38
861,Happiness Life Coach Certification,Become a Certified Happiness Life Coach! Learn powerful tools and strategies to help your clients find their happiness.,https://udemy-images.udemy.com/course/125_H/673484_bbc7.jpg,Joeel & Natalie Rivera,/happiness-life-coach-certification/,$194.99,Personal Development,296,Happiness,156,4.58
862,Microsoft Excel Data Analysis and Dashboard Reporting,"Build Dynamic, Interactive Microsoft Excel Dashboards (Excel 2010, 2013, 2016) with a Best Selling Excel Instructor",https://udemy-images.udemy.com/course/125_H/1346516_1560.jpg,Kyle Pew,/microsoft-excel-data-analysis-and-dashboard-reporting/,$99.99,Office Productivity,292,Microsoft,96,4.65
863,Step-By-Step Guide To Picking Your First Amazon FBA Product,Start Taking Action! In each video you get 1 action step and we walk you through EXACTLY how to complete that step.,https://udemy-images.udemy.com/course/125_H/1111016_2ca8_9.jpg,Eric John Campbell,/pickaproduct/,$164.99,Business,268,Home Business,46,4.58
864,How to find a profitable niche (in under 1 hour),Learn how to find a profitable niche in under 1 hour (and a whole lot more!),https://udemy-images.udemy.com/course/125_H/1465958_e0a4_3.jpg,Tim Sharp,/how-to-find-a-profitable-niche-in-under-1-hour/,$99.99,Business,268,Entrepreneurship,26,4.59
865,Sounds True's Mindfulness Practice for Joy and Compassion,Beloved Zen Master Thich Nhat Hanh on Finding True Happiness and Peace Through Mindfulness,https://udemy-images.udemy.com/course/125_H/680048_801e.jpg,Thích Nh?t H?nh,/refreshing-our-hearts-by-thich-nhat-hanh/,$79.99,Personal Development,296,Personal Transformation,142,4.5
866,Crowdfunding Launch Formula For Kickstarter & Indiegogo 2017,Most UP TO DATE: Complete Crowdfunding Success Guide for Kickstarter and Indiegogo Updated March 2017.,https://udemy-images.udemy.com/course/125_H/117652_76dd_10.jpg,Eli Regalado,/how-to-raise-over-400k-with-crowdfunding-and-kickstarter/,$199.99,Business,268,Entrepreneurship,26,4.62
867,ServiceNow Administration (Latest Version - Nov 17),A Course For Beginners on ServiceNow,https://udemy-images.udemy.com/course/125_H/1395094_9123_2.jpg,Revanth Sodavaram Muni,/servicenow-administration/,$89.99,IT & Software,294,IT Certification,132,4.29
868,The Complete Photography Course 2018 : 9 Courses in 1,"Become pro photographer - Understand camera gear, lighting + composition, portrait, stock photography sell photo online",https://udemy-images.udemy.com/course/125_H/1325502_3ec6.jpg,Creative Online School,/complete-photography-course/,$194.99,Photography,273,Photography Fundamentals,196,4.03
869,Linux Academy Red Hat Certified Systems Administrator Prep,Study for and pass the Red Hat Certified Systems Administrator exam,https://udemy-images.udemy.com/course/125_H/1311068_a16c.jpg,Linux Academy,/linux-academy-red-hat-certified-systems-administrator-prep/,$79.99,IT & Software,294,IT Certification,132,4.4
870,Bitcoin For Beginners Crash Course: Buy & Trade Bitcoin,"Bitcoin Investing Crash Course: How To Buy, trade & Invest In Bitcoin For Beginners. Buy, Trade & Invest Cryptocurrency",https://udemy-images.udemy.com/course/125_H/1419424_c446.jpg,Life Progression Project,/bitcoininvesting/,$89.99,Personal Development,296,Personal Finance,148,4.67
871,Selenium WebDriver With Python 3.x - Novice To Ninja,Join the best course to learn how to implement an automation framework from scratch using real web application,https://udemy-images.udemy.com/course/125_H/696050_1742_4.jpg,Lets Kode It,/selenium-webdriver-with-python3/,$199.99,Development,288,Software Testing,18,4.6
872,Paint Realistic Watercolor and Botanicals - STUDIO BASICS,This foundation tutorial will help you understand essential work+studio basics for realistic watercolour and botanicals,https://udemy-images.udemy.com/course/125_H/838056_611a_3.jpg,Heidi Willis,/paint-realistic-watercolor-and-botanicals-studio-basics/,$69.99,Lifestyle,274,Arts & Crafts,180,4.51
873,Learn and Understand D3.js for Data Visualization,Dive deep under the hood of D3.js. Learn the core concepts and build stunning data visualizations for your audience.,https://udemy-images.udemy.com/course/125_H/1368106_1b2b.jpg,Luis Ramirez Jr,/learn-d3js-for-data-visualization/,$84.99,Development,288,Web Development,8,4.26
874,Learn Angular 2 Development By Building 12 Apps,Master Angular 2 Programming By Creating Professional Applications - Supports Final Version,https://udemy-images.udemy.com/course/125_H/883002_ca99_2.jpg,Eduonix Learning Solutions,/learn-angular-2-development-by-building-10-apps/,$49.99,Development,288,Web Development,8,4.21
875,Programming Java for Beginners - The Ultimate Java Tutorial,Learn Java Programming at your own Pace. Comes Complete with Working Files and a Verifiable Certificate of Completion.,https://udemy-images.udemy.com/course/125_H/9463_aa8c_7.jpg,Infinite Skills,/learn-to-program-with-java/,$49.99,Development,288,Programming Languages,12,4.24
876,Ionic 1 by Example: Create Mobile Apps in HTML5,"Learn to build cross-platform iOS and Android apps in HTML/CSS/JavaScript with Ionic Framework, AngularJS and Cordova.",https://udemy-images.udemy.com/course/125_H/480494_e979_4.jpg,Mirko Nasato,/ionic-by-example/,$24.99,Development,288,Mobile Apps,10,4.62
877,"LEARN HARMONICA, amaze your friends and have fun - it's EASY",In this ENCYCLOPAEDIA HARMONICA Ben guides you step by step. THIS is how to play the harmonica - blues music and more!,https://udemy-images.udemy.com/course/125_H/200598_16d5_11.jpg,Ben Hewlett,/benhewlettharmonicatuitionultimate-harmonica-course/,$199.99,Music,278,Instruments,296,4.59
878,"Management Skills: Productivity, Leadership, Strategy + More","The management skills toolkit! Personal productivity, communication skills, negotiation, leadership, strategy, and more!",https://udemy-images.udemy.com/course/125_H/482564_6fdc_14.jpg,"Davis Jones, MBA",/new-manager-training/,$134.99,Business,268,Management,30,4.38
879,"Microsoft Dynamics 365 (CRM, NAV, AX) Intro Training Course","Learn the Basics of the Hottest Technology in the Market Today! It's a Combination of Microsoft Dynamics CRM, NAV & AX.",https://udemy-images.udemy.com/course/125_H/1240964_b87c_3.jpg,Abhay Sharma,/microsoft-dynamics-365-online-training-introduction-course/,$149.99,Business,268,Entrepreneurship,26,4.37
880,Character Painting: Design and Render Like a Pro,Learn Incredibly Cool Photoshop Painting Techniques to Create Professional Level Character Art,https://udemy-images.udemy.com/course/125_H/1299130_292c.jpg,Hardy Fowler,/character-painting/,$119.99,Design,269,Graphic Design,110,4.7
881,11 Essential Coding Interview Questions + Coding Exercises!,Learn 3 handy problem solving techniques. Get 11 hand-picked problems. Get ready for your next coding interview!,https://udemy-images.udemy.com/course/125_H/1278360_beb4_3.jpg,YK Sugishita,/11-essential-coding-interview-questions/,$69.99,Development,288,Software Engineering,20,4.59
882,Build Responsive Real World Websites with CSS3 v2.0,"Learn CSS3 Flexbox, CSS3 Animations, Transitions, Transformations and Responsive Web Design. Make beautiful websites!",https://udemy-images.udemy.com/course/125_H/1399352_6f7a.jpg,Kalob Taulien,/css3-responsive-web-design-tutorial-with-flexbox-and-animations/,$199.99,Development,288,Web Development,8,4.59
883,Microsoft Excel for Project Management  - Earn 5 PDUs,"Mastering Microsoft Excel for Project Management: Controlling, Tracking, and Reporting",https://udemy-images.udemy.com/course/125_H/806710_db47.jpg,Joseph Phillips,/microsoft-excel-for-project-management/,$49.99,Business,268,Project Management,38,4.29
884,"Cryptocurrency Investment Fundamentals | Buy, Sell & Store","This course teaches the key fundamentals in buying and investing in cryptocurrencies, focusing on the Australian market",https://udemy-images.udemy.com/course/125_H/1395566_731d_3.jpg,Beau Stoner,/buying-and-investing-in-cryptocurrencies-for-australians/,$144.99,Business,268,Finance,24,4.72
885,Double Your Productivity and Get Important Things Done,Productivity Course: Boost Productivity. Get Things Done. Procrastination. Time Management. Productivity Tools.,https://udemy-images.udemy.com/course/125_H/203536_4142_3.jpg,Jimmy Naraine,/double-your-productivity-and-get-important-things-done/,$149.99,Personal Development,296,Productivity,144,4.25
886,"Leadership, Entrepreneurship & Management Skills Development","Leadership, Entrepreneurship & Communication Skills: Confidence, Influence, Personal Productivity & Project Management",https://udemy-images.udemy.com/course/125_H/1445596_7b77_3.jpg,Tech Expert,/leadership-entrepreneurship-management-skills-development/,$184.99,Personal Development,296,Leadership,146,4.55
887,Microsoft Excel 2016 Master Class: Beginner to Advanced,Quickly learn how use Excel 2016 the right way and make your life easier and more productive in our complete course!,https://udemy-images.udemy.com/course/125_H/899082_c43c_2.jpg,Bruce Myron,/excel-2016-tutorial/,$199.99,Office Productivity,292,Microsoft,96,4.66
888,Amazon Kindle: How To Create 10 Ebooks Per Week On Autopilot,Create A Kindle Publishing Business That Get's Others To Write The Books For You And Make Passive Income Every Month!,https://udemy-images.udemy.com/course/125_H/1193610_6c31_2.jpg,The Startup Central Inc.,/kindleautopilot/,$194.99,Business,268,Entrepreneurship,26,4.47
889,React and Flux Web Development for Beginners,The comprehensive guide to building professional web apps with Facebook's React & Flux,https://udemy-images.udemy.com/course/125_H/671552_28d2_4.jpg,Mark Price,/react-flux/,$99.99,Development,288,Web Development,8,4.49
890,ChatBots: Messenger ChatBot - DialogFlow and nodejs,Use DialogFlow to train chatbot to have dialogs. Master DialogFlow. Create chatbot for Messenger. Chatbots,https://udemy-images.udemy.com/course/125_H/889438_fd0d_3.jpg,Jana Bergant,/chatbots/,$49.99,Development,288,Web Development,8,4.54
891,Unity: From Master To Pro By Building 6 Games,Take Your Unity Skills To The Next Level And Become A Pro Game Developer By Building 6 Games From Scratch,https://udemy-images.udemy.com/course/125_H/581854_4c7e_4.jpg,Awesome Tuts,/create-a-2d-platformer-game-with-unity/,$184.99,Development,288,Game Development,14,4.47
892,Learn to code by building 6 games in the Unreal Engine,Learn to code by building 6 simple games in the Unreal Engine. This is a fantastic course to start learning technology.,https://udemy-images.udemy.com/course/125_H/956726_ab30.jpg,Mammoth Interactive,/learn-to-code-by-building-5-games-in-the-unreal-engine/,$199.99,Development,288,Game Development,14,4.08
893,Unreal Engine 4 - Learn to Make a Game Prototype in UE4,A complete guide that takes you through every step of building a professional and polished SHMUP game using UE4.,https://udemy-images.udemy.com/course/125_H/863150_a826_3.jpg,Rob Brooks,/unreal-engine-4-learn-to-make-a-game-prototype-in-ue4/,$199.99,Design,269,Game Design,116,4.57
894,Options Trading Basics (3-Course Bundle),"A bundle combines 1)Intro to Call and Put Options 2) Time decay, Implied Volatility, Greeks 3) Call and Puts Live trades",https://udemy-images.udemy.com/course/125_H/43319_36fd_6.jpg,Hari Swaminathan,/learn-options-trading-courses/,$179.99,Business,268,Finance,24,4.51
895,ITIL v3 Foundations: Practice Certification Exams (6 Exams),6 Full-length ITIL v3 Foundations Timed Tests *** 40 Questions Each & 240 Questions Total (With feedback per question),https://udemy-images.udemy.com/course/125_H/1264966_04ee_3.jpg,Jason Dion,/itilfoundationsexam/,$199.99,Test Prep,298,Other,350,4.69
